Date,GS.N,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2012-09-21,116.72,19.6491,34.1785,66.5826,52.5967,-49.0424,0.0000,64.2857,-427879700.0000,551889865.7439,95.8977,94.9549
2012-09-24,116.6,20.9301,24.9783,57.6587,48.7760,-96.6643,0.0000,57.1429,-431577200.0000,553161338.0760,95.9204,94.8221
2012-09-25,113.5,13.6450,18.0747,59.9889,44.1336,-136.7895,0.0000,50.0000,-436124900.0000,548613638.0760,96.0742,94.8298
2012-09-26,113.08,16.4295,17.0015,45.9420,40.6916,-152.1589,0.0000,42.8571,-441310000.0000,550461202.4438,95.7325,94.2544
2012-09-27,115.23,23.1996,17.7580,47.8651,37.3383,-74.7631,92.8571,35.7143,-437411100.0000,552064488.4251,95.3883,93.8661
2012-09-28,113.68,33.5113,24.3801,52.1540,33.9309,-86.6303,85.7143,28.5714,-441064800.0000,550258164.8296,94.8821,93.7354
2012-01-10,116.86,64.1553,63.1199,61.5311,19.0451,178.6368,0.0000,100.0000,-461212600.0000,531176914.3551,74.6260,75.2299
2012-02-10,117.25,44.6558,62.4336,66.3325,55.9768,-4.6631,14.2857,71.4286,-421045000.0000,573603963.7375,91.6320,91.2017
2012-03-10,117.91,,,,,,,,,,,
2012-04-10,119.9,6.4859,7.0701,35.8064,32.1044,-128.0456,100.0000,35.7143,-399121500.0000,567683278.6785,98.4880,97.1720
2012-05-10,119.31,12.1108,15.2856,34.3522,26.2135,-100.6643,100.0000,50.0000,-445681000.0000,559081059.6098,89.5302,88.8968
2012-08-10,119.46,74.4977,79.6227,66.6591,26.5599,68.7356,0.0000,78.5714,-454611700.0000,542703720.0697,81.6403,81.4841
2012-09-10,119.63,91.8072,93.2699,86.4572,44.3097,122.3297,28.5714,92.8571,-423374500.0000,553648943.4007,87.2715,88.2800
2012-10-10,120.08,63.4460,66.0131,60.8201,32.8737,75.6805,28.5714,78.5714,-420973000.0000,549295186.4495,95.3461,95.8000
2012-11-10,121.99,,,,,,,,,,,
2012-12-10,120.2,32.9356,26.6785,43.9058,14.5617,-89.3385,100.0000,35.7143,-424659200.0000,536035983.6343,95.9992,95.6627
2012-10-15,124.5,73.6656,68.2086,67.0849,36.6151,179.3712,7.1429,100.0000,-413908700.0000,552962062.2709,96.8728,96.9672
2012-10-16,123.22,67.0108,67.4392,73.4980,38.4515,143.0615,0.0000,100.0000,-424024600.0000,547708500.9449,97.4138,97.6304
2012-10-17,124.92,80.3217,73.6660,68.1884,40.1043,122.2154,7.1429,92.8571,-417312200.0000,553548288.9449,97.8755,98.0390
2012-10-18,125.15,74.2503,73.8609,69.4806,42.1028,111.4145,0.0000,100.0000,-411937100.0000,554577563.4130,98.2918,98.4439
2012-10-19,123.62,70.8785,75.1501,71.2639,43.6650,61.9887,14.2857,92.8571,-417813500.0000,551979489.7729,98.5858,98.8725
2012-10-22,122.77,49.5152,64.8813,57.4698,43.5568,18.8912,7.1429,85.7143,-421456500.0000,550874645.5106,98.8887,98.8638
2012-10-23,119.0,26.4180,48.9372,50.5620,39.6200,-121.3870,0.0000,78.5714,-427275000.0000,547949040.7901,98.9761,98.6284
2012-10-24,119.77,16.3012,30.7448,47.9194,36.0770,-98.1424,0.0000,71.4286,-423613000.0000,544287040.7901,99.0029,98.3416
2012-10-25,119.72,17.6517,20.1236,52.2519,32.9801,-84.4659,85.7143,64.2857,-427741800.0000,542654182.0330,98.9931,98.2542
2012-10-26,119.44,21.1942,18.3823,45.5567,30.4144,-99.5210,78.5714,57.1429,-431702700.0000,542891836.0330,98.8004,97.9486
2012-10-29,,,,,,,,,,,,
2012-10-30,,,,,,,,,,,,
2012-10-31,122.39,46.3861,28.4106,47.8450,28.5272,-19.6181,71.4286,50.0000,-428023000.0000,546045864.6045,98.6408,97.7706
2012-01-11,124.85,76.6106,66.8489,63.0318,21.3532,159.2742,0.0000,100.0000,-453989600.0000,534418004.0987,74.9812,75.8013
2012-02-11,123.25,,,,,,,,,,,
2012-05-11,124.08,6.0924,12.0140,24.9172,29.1962,-167.3445,100.0000,42.8571,-456312800.0000,553668506.8825,88.6626,87.8256
2012-06-11,126.25,45.9436,51.6948,46.6020,40.4503,-4.7548,64.2857,7.1429,-475368400.0000,522630098.5827,76.2588,76.6514
2012-07-11,117.98,24.7966,25.8291,44.9765,18.1758,-16.8850,28.5714,64.2857,-470670800.0000,534358566.2709,76.5579,76.5340
2012-08-11,115.27,,,,,,,,,,,
2012-09-11,116.15,89.3697,92.9362,81.3220,47.3539,108.2086,21.4286,100.0000,-419476000.0000,554502629.5321,88.1274,89.1974
2012-12-11,117.24,47.7839,35.1309,48.5467,14.5119,60.7337,92.8571,28.5714,-418962700.0000,537852258.9967,95.8009,95.6534
2012-11-13,116.47,24.2128,15.0162,38.3084,27.5567,-78.9537,85.7143,64.2857,-430528700.0000,538211386.7938,97.5790,96.5434
2012-11-14,114.24,20.4614,19.8231,40.9447,28.6666,-87.3368,78.5714,57.1429,-434414400.0000,535109357.3820,97.3296,96.1674
2012-11-15,115.44,23.4946,22.7229,36.1160,29.6655,-73.4648,71.4286,50.0000,-430711500.0000,536031303.9126,96.6566,95.5446
2012-11-16,115.84,28.6638,24.2066,39.8714,30.3470,-59.5378,64.2857,42.8571,-426195600.0000,537730919.1937,95.8612,95.1853
2012-11-19,118.3,54.1879,35.4488,45.6804,28.5174,18.8324,57.1429,35.7143,-422327000.0000,538156465.1937,95.3761,95.1373
2012-11-20,118.09,68.7905,50.5474,48.1150,26.8707,71.2154,50.0000,28.5714,-425631000.0000,538300117.3676,94.8578,95.2054
2012-11-21,117.7,78.1013,67.0266,48.9850,25.7718,68.5892,42.8571,21.4286,-427706200.0000,538804094.5105,94.4836,95.2980
2012-11-22,,,,,,,,,,,,
2012-11-23,120.31,83.6882,76.8600,50.7824,23.4272,149.5116,35.7143,14.2857,-425728700.0000,540781594.5105,94.4399,95.4459
2012-11-26,120.94,90.5125,84.1007,52.6365,21.8150,133.8278,28.5714,7.1429,-422357700.0000,544125076.1431,94.8003,95.6391
2012-11-27,118.41,78.2765,84.1591,57.5012,20.6694,79.0446,21.4286,0.0000,-426232900.0000,540328560.4071,95.1007,95.9945
2012-11-28,119.33,67.1407,78.6432,46.5616,18.7986,48.9691,14.2857,0.0000,-422421700.0000,544139760.4071,95.2507,95.8790
2012-11-29,118.73,50.7948,65.4040,55.8945,17.6962,75.7257,7.1429,85.7143,-425402500.0000,541807631.9097,95.5627,96.1911
2012-11-30,117.79,48.6531,55.5295,48.8609,15.9348,13.5239,0.0000,78.5714,-429666800.0000,538030680.4811,95.8822,96.1449
2012-03-12,118.4,58.5110,44.9879,56.3806,18.6872,-16.4977,14.2857,57.1429,-387804500.0000,570545233.0450,94.1708,93.9047
2012-04-12,116.58,39.4840,19.2552,34.6724,30.7272,-30.5579,85.7143,21.4286,-389429400.0000,571087722.6446,96.7423,95.9538
2012-05-12,117.13,,,,,,,,,,,
2012-06-12,117.2,39.5709,48.4321,39.4255,36.4792,-17.7435,57.1429,0.0000,-471699900.0000,526298598.5827,75.9282,76.3366
2012-07-12,116.57,29.7432,24.6217,47.0629,16.5552,-70.1024,21.4286,57.1429,-473857800.0000,534506307.9928,76.8120,76.4502
2012-10-12,117.01,61.6414,64.8021,66.8567,35.1220,87.8842,14.2857,92.8571,-420320700.0000,546915513.0481,96.4654,96.6120
2012-11-12,118.86,14.7950,17.3244,40.2221,26.8677,-81.4198,92.8571,71.4286,-427372100.0000,538684394.1332,97.8504,97.1397
2012-12-12,118.09,61.4479,47.3892,55.9251,14.6307,67.5065,85.7143,21.4286,-424335100.0000,532536410.5756,95.9669,95.9016
2012-12-13,118.5,66.7395,58.6571,49.2165,14.1077,56.4516,78.5714,14.2857,-421006000.0000,533066522.0406,95.7887,95.8858
2012-12-14,119.36,68.9171,65.7015,51.9840,14.5520,104.2549,71.4286,7.1429,-417288800.0000,533801561.5886,95.8286,95.9675
2012-12-17,123.49,83.3667,73.0077,58.7712,17.3679,217.2437,64.2857,100.0000,-411812100.0000,539278261.5886,95.9726,96.2917
2012-12-18,127.77,93.9452,82.0763,70.9231,21.6378,232.9264,57.1429,100.0000,-403771800.0000,546264847.0587,96.5175,97.2416
2012-12-19,127.19,93.4227,90.2448,77.1465,25.8339,155.6085,50.0000,100.0000,-409297200.0000,542683766.5286,97.4650,98.5881
2012-12-20,129.69,93.4227,93.5968,71.3305,29.7224,121.6874,42.8571,100.0000,-404894700.0000,547086266.5286,98.2888,99.4945
2012-12-21,128.44,89.7582,92.2012,68.2137,31.9935,82.5153,35.7143,92.8571,-411288000.0000,551515359.9021,99.0094,100.1297
2012-12-24,127.54,81.7049,88.2953,70.6664,34.0375,67.8057,28.5714,85.7143,-412647300.0000,550502063.5384,99.9252,100.8328
2012-12-25,,,,,,,,,,,,
2012-12-26,127.16,60.8410,77.4347,71.2430,36.2066,57.1896,21.4286,78.5714,-414857400.0000,548392881.3466,100.7873,101.4509
2012-12-27,126.67,45.5008,62.6822,68.1138,35.1010,25.2289,14.2857,71.4286,-418120900.0000,548804099.8453,101.4591,101.8664
2012-12-28,125.52,32.7565,46.3661,59.4563,34.1060,-6.9017,7.1429,64.2857,-419980100.0000,547468208.6803,102.1032,101.9373
2012-12-31,127.56,41.3583,39.8719,58.0597,33.8987,-6.5693,0.0000,57.1429,-416357100.0000,550790336.7080,102.6701,101.9494
2013-01-01,,,,,,,,,,,,
2013-02-01,131.66,93.7685,85.2540,79.7075,68.4401,180.8955,14.2857,100.0000,-401200400.0000,597810449.5807,117.9634,117.5267
2013-03-01,130.94,46.5559,35.1044,45.3921,41.8314,-59.8338,78.5714,42.8571,-385589400.0000,608981226.0150,124.3576,123.0913
2013-04-01,134.51,48.5731,43.1001,40.1692,23.3605,-74.2191,100.0000,28.5714,-371339000.0000,602031773.4523,121.4204,121.1879
2013-07-01,134.26,40.0570,39.1135,37.0141,32.1236,-49.9477,64.2857,0.0000,-340078100.0000,608473602.8570,127.8533,127.3317
2013-08-01,133.05,50.6759,33.8049,61.4986,25.3281,122.5010,0.0000,100.0000,-320145000.0000,621504337.7563,134.7941,134.0853
2013-09-01,134.32,,,,,,,,,,,
2013-10-01,137.37,18.1170,13.5610,38.0751,21.9802,-95.8641,92.8571,42.8571,-315078400.0000,628440993.6386,134.7953,133.1903
2013-11-01,137.13,53.6381,66.0617,53.8703,25.2469,59.1587,21.4286,92.8571,-322342000.0000,640493275.5517,131.9381,132.0441
2013-01-14,136.13,78.0862,83.3269,78.0773,51.3454,91.5735,21.4286,85.7143,-414015500.0000,569835034.2696,108.1533,108.4024
2013-01-15,135.59,63.9204,76.7045,69.0314,51.8127,66.9085,14.2857,78.5714,-418338300.0000,567415481.1081,108.9772,108.7370
2013-01-16,141.09,67.9665,69.9910,75.5401,53.5636,163.5620,7.1429,100.0000,-407687500.0000,575229926.7602,109.5986,109.5121
2013-01-17,141.01,75.7337,69.2069,78.4366,55.2252,154.5523,0.0000,100.0000,-414283500.0000,576503832.3396,110.3460,110.4345
2013-01-18,144.45,91.9816,78.5606,79.0858,57.2978,161.4529,7.1429,100.0000,-406934500.0000,582370681.0791,111.1934,111.2573
2013-01-21,,,,,,,,,,,,
2013-01-22,145.95,93.1883,86.9679,82.4755,59.4026,138.4532,0.0000,100.0000,-401776100.0000,586371072.9159,111.9978,112.3238
2013-01-23,145.56,94.9120,93.3606,84.3507,61.2969,111.8080,0.0000,92.8571,-405724800.0000,587671976.9039,112.9795,113.4582
2013-01-24,144.96,87.7995,91.9666,80.1512,63.1384,90.1023,0.0000,100.0000,-410363000.0000,586143184.7251,113.9229,114.2710
2013-01-25,144.46,74.9493,85.8869,75.7461,63.6807,58.6791,0.0000,92.8571,-415002400.0000,586967443.6083,114.6638,114.8147
2013-01-28,144.15,52.7044,71.8177,76.1894,64.1688,48.5802,7.1429,85.7143,-418048000.0000,585717966.6853,115.2705,115.2965
2013-01-29,147.1,57.8806,61.8448,74.2003,65.1892,81.5406,0.0000,100.0000,-413528200.0000,589249832.2590,115.8325,115.6420
2013-01-30,147.15,68.9388,59.8413,79.1638,66.1075,107.8627,0.0000,92.8571,-409445100.0000,591872750.8021,116.7483,116.3253
2013-01-31,147.86,93.0547,73.2914,75.8722,67.0764,122.4874,0.0000,100.0000,-405764200.0000,594961322.0664,117.3436,116.8031
2013-01-02,149.9,61.0994,45.0714,71.9473,35.5952,228.1034,0.0000,100.0000,-411908100.0000,555239336.7080,103.5736,102.8288
2013-04-02,147.52,45.1055,46.8690,36.6261,24.5324,-68.9558,92.8571,21.4286,-367964900.0000,603405762.6276,120.8280,120.7078
2013-05-02,150.45,48.4379,63.4872,43.4443,16.2525,-13.1300,42.8571,7.1429,-367269700.0000,609500892.5946,116.6033,117.4573
2013-06-02,151.12,,,,,,,,,,,
2013-07-02,150.26,28.0234,36.3311,33.7592,32.4479,-70.4343,57.1429,7.1429,-343169700.0000,607298982.7962,126.7899,126.6782
2013-08-02,151.6,79.6211,52.3498,64.1305,25.9821,131.5006,7.1429,100.0000,-318278300.0000,622647188.8334,135.0462,134.5361
2013-11-02,152.24,,,,,,,,,,,
2013-12-02,154.11,66.6626,66.2966,70.8462,33.7090,117.5948,14.2857,100.0000,-292571700.0000,642782374.6792,137.5386,137.5994
2013-02-13,154.52,92.3263,86.3907,87.4890,71.5158,141.5717,7.1429,100.0000,-386569000.0000,611848514.7999,122.0494,122.1092
2013-02-14,155.93,92.6745,91.3699,85.1408,72.6838,142.3063,0.0000,100.0000,-381533200.0000,614320102.9896,122.6658,122.6563
2013-02-15,154.99,83.9826,89.6611,88.4163,73.7349,104.1797,0.0000,92.8571,-385787600.0000,613213267.2173,123.3075,123.4824
2013-02-18,,,,,,,,,,,,
2013-02-19,158.65,84.2448,86.9673,82.7922,75.0417,142.1552,0.0000,100.0000,-380684200.0000,617364032.5506,123.9126,124.0533
2013-02-20,155.18,66.1131,78.1135,86.2541,75.0464,78.5099,0.0000,92.8571,-385713900.0000,613917283.8197,124.7154,124.8946
2013-02-21,150.88,46.7005,65.6861,61.7164,69.3663,-74.4544,0.0000,85.7143,-394031900.0000,609928652.4944,125.0382,124.9175
2013-02-22,154.09,30.5288,47.7808,56.3709,64.3643,-23.8390,7.1429,78.5714,-389259200.0000,614517787.1097,125.1692,124.7365
2013-02-25,147.65,19.6027,32.2773,63.6736,59.2143,-134.9786,0.0000,71.4286,-395553400.0000,608301389.3347,125.5278,125.0055
2013-02-26,148.0,19.5097,23.2138,44.4051,54.8048,-157.1239,100.0000,64.2857,-389866800.0000,607949854.0620,125.2993,124.2526
2013-02-27,151.65,23.4401,20.8509,43.8653,49.6467,-65.3948,92.8571,57.1429,-385171800.0000,611769329.5865,124.9650,123.6010
2013-02-28,149.76,35.3172,26.0890,53.0589,45.2305,-49.8075,85.7143,50.0000,-390127800.0000,606813329.5865,124.7822,123.5842
2013-01-03,150.53,83.8543,62.1040,72.6323,37.1672,149.3454,7.1429,100.0000,-416492700.0000,555319768.2870,104.1332,103.6075
2013-04-03,152.18,32.2672,41.9819,41.4994,26.9466,-184.6893,100.0000,14.2857,-372338200.0000,601326347.0625,120.3261,120.4915
2013-05-03,152.96,45.2054,50.8416,52.7754,15.1617,94.9570,35.7143,0.0000,-363250900.0000,606881899.3362,117.0929,117.6614
2013-06-03,154.13,73.6412,78.7817,64.5914,44.2793,62.0091,0.0000,92.8571,-325581200.0000,624791357.4067,130.5786,130.3639
2013-07-03,156.62,21.2548,29.7784,30.8900,32.9756,-106.6391,50.0000,0.0000,-344437400.0000,607393764.1046,125.5997,125.9143
2013-08-03,152.98,,,,,,,,,,,
2013-11-03,153.3,,,,,,,,,,,
2013-12-03,151.85,52.9479,61.4284,66.1393,34.2888,57.7412,7.1429,92.8571,-295859900.0000,639817225.9073,137.9413,137.9124
2013-03-13,151.91,22.3675,35.4755,50.5354,23.3919,-38.2660,21.4286,71.4286,-373415800.0000,606752295.1482,124.4765,124.6555
2013-03-14,154.02,34.6325,28.9193,51.2264,21.3717,28.7617,14.2857,64.2857,-369529200.0000,609497874.9647,124.5516,124.5835
2013-03-15,154.84,55.9878,37.6626,48.3497,20.4713,40.4292,7.1429,57.1429,-362228000.0000,614134895.7499,124.8152,124.3881
2013-03-18,151.95,58.4127,49.6777,52.1769,19.2969,-105.7533,0.0000,50.0000,-366016100.0000,613964260.6148,125.0208,124.4033
2013-03-19,148.84,42.1999,52.2001,52.4424,18.8027,-162.1347,14.2857,42.8571,-370743000.0000,611067128.3567,124.9523,124.4276
2013-03-20,150.13,23.8193,41.4773,43.7138,18.3578,-108.4794,7.1429,35.7143,-367859200.0000,610459331.9441,124.6226,124.0632
2013-03-21,145.38,14.2450,26.7547,41.5481,20.0885,-196.9522,100.0000,28.5714,-372563200.0000,605774729.8823,124.1811,123.6567
2013-03-22,146.6,15.1888,17.7510,34.3478,21.6461,-142.1063,92.8571,21.4286,-369106400.0000,605592793.0402,123.4157,122.9117
2013-03-25,146.11,10.9975,13.4771,40.4522,22.0897,-112.5996,100.0000,14.2857,-372881800.0000,604530368.9196,123.0517,122.5217
2013-03-26,146.54,20.0827,15.4230,41.6736,22.4889,-85.7247,92.8571,7.1429,-369021400.0000,604385742.9830,122.6429,122.2471
2013-03-27,147.84,33.7987,21.6263,35.2244,22.5245,-50.5495,85.7143,0.0000,-365056600.0000,606089032.5137,122.1410,121.6649
2013-03-28,147.15,46.9284,33.6033,44.1504,22.0582,-31.2761,78.5714,0.0000,-368757900.0000,602464443.3945,121.8023,121.5209
2013-03-29,,,,,,,,,,,,
2013-01-04,146.04,95.6766,80.2101,69.0273,39.5355,162.7740,0.0000,100.0000,-411258100.0000,560239322.9166,104.3170,104.1307
2013-02-04,146.68,81.9264,89.5832,78.1133,67.9074,77.3082,7.1429,92.8571,-405879800.0000,596758336.0903,118.5245,118.0803
2013-03-04,143.41,58.7371,46.8701,50.0817,38.2082,-7.3736,71.4286,35.7143,-382380200.0000,611516028.9136,123.8792,122.9683
2013-04-04,142.99,25.4293,34.2673,34.2661,29.1193,-192.7570,92.8571,7.1429,-375762000.0000,599797639.3134,119.7957,119.8783
2013-05-04,143.69,,,,,,,,,,,
2013-08-04,143.82,,,,,,,,,,,
2013-09-04,146.52,52.1304,34.9682,37.8766,23.8235,9.1981,85.7143,0.0000,-332633400.0000,609263089.7980,127.7977,127.8443
2013-10-04,149.46,25.4419,26.8251,35.2584,23.5320,-95.7160,92.8571,21.4286,-323443400.0000,627373344.9917,132.2666,131.5471
2013-11-04,149.07,59.4854,58.5504,59.0910,26.7816,90.4115,14.2857,85.7143,-320631000.0000,642038360.4001,132.2461,132.2887
2013-12-04,149.12,41.4720,53.6942,56.7072,33.9248,37.4844,0.0000,85.7143,-293531700.0000,639959406.0600,138.1045,137.9019
2013-04-15,146.46,66.9364,81.5440,54.2656,23.3938,55.6608,57.1429,100.0000,-367973900.0000,606624856.1162,118.9731,120.0024
2013-04-16,144.1,45.5609,66.9891,52.1597,22.1152,-29.8367,50.0000,92.8571,-376248300.0000,603507156.9111,119.2065,120.1621
2013-04-17,140.6,24.1677,45.5550,38.4244,22.9433,-124.6509,100.0000,85.7143,-382609800.0000,602991359.6138,118.9233,119.5302
2013-04-18,138.6,16.1643,28.6310,32.9800,23.9427,-135.9203,100.0000,78.5714,-387429500.0000,601440191.7977,118.6434,118.5829
2013-04-19,138.72,12.2354,17.5225,31.6402,24.8421,-115.3576,92.8571,71.4286,-383466900.0000,600942377.7274,118.5373,117.6921
2013-04-22,139.52,12.5648,13.6549,31.1003,25.9099,-91.2186,100.0000,64.2857,-380279800.0000,603307803.5086,118.1440,116.9187
2013-04-23,142.94,39.6081,21.4694,36.8112,23.9853,-30.1660,92.8571,57.1429,-376581600.0000,606046816.1887,117.8274,116.4982
2013-04-24,143.93,67.4319,39.8683,46.5526,21.6260,7.5045,85.7143,50.0000,-373796400.0000,606899655.9486,117.4985,116.5740
2013-04-25,144.76,89.1839,65.4080,49.1386,20.4975,41.9249,78.5714,42.8571,-371159000.0000,606578581.1660,117.0619,116.7606
2013-04-26,144.11,85.2884,80.6348,50.3771,18.9848,43.3789,71.4286,35.7143,-373394200.0000,606330225.6104,116.7437,116.9712
2013-04-29,145.11,82.5978,85.6901,50.5145,17.9528,79.1777,64.2857,28.5714,-370678900.0000,606889659.2787,116.4001,117.1494
2013-04-30,146.07,83.1421,83.6761,52.8695,17.4631,94.9286,57.1429,21.4286,-368092600.0000,608248319.1252,116.1602,117.3917
2013-01-05,142.61,,,,,,,,,,,
2013-02-05,143.67,80.8532,85.5160,78.2987,67.9642,134.8701,0.0000,100.0000,-401660600.0000,599992508.8530,118.8775,118.5481
2013-03-05,145.37,71.4339,58.9090,57.4683,35.4546,91.5622,64.2857,28.5714,-377790900.0000,607606625.2099,123.7391,123.3782
2013-06-05,148.45,36.3638,55.1149,61.1938,42.0816,-43.0371,0.0000,78.5714,-333696800.0000,619629504.2804,131.3662,131.1996
2013-07-05,149.32,40.7790,30.0190,40.6443,31.9504,25.5601,42.8571,0.0000,-342193700.0000,609512117.7359,125.0390,125.6882
2013-08-05,150.26,89.9155,73.4042,65.2211,27.5388,132.7656,0.0000,100.0000,-315659900.0000,623057396.7743,135.3188,134.9719
2013-09-05,148.54,73.1239,53.6269,44.0839,21.7569,38.5276,78.5714,7.1429,-330189500.0000,608001722.0561,127.6111,127.8923
2013-10-05,149.1,,,,,,,,,,,
2013-05-13,149.63,62.9173,72.2809,54.9513,19.0408,58.2587,0.0000,78.5714,-350065600.0000,613465291.5169,119.9434,120.1422
2013-05-14,154.52,74.9124,69.9956,60.5293,21.7862,147.9134,42.8571,100.0000,-344240300.0000,618391096.6640,120.2951,120.4798
2013-05-15,155.61,84.2726,74.0341,70.5732,24.6973,183.6559,35.7143,100.0000,-340062500.0000,620325512.0980,120.9651,121.4296
2013-05-16,154.47,86.1675,81.7842,71.7856,27.6914,132.1165,28.5714,100.0000,-343296300.0000,618027449.9704,121.9484,122.3091
2013-05-17,158.18,86.4550,85.6317,73.0035,30.7424,129.5416,21.4286,100.0000,-339119300.0000,621030374.2947,122.7726,123.1296
2013-05-20,158.9,84.0480,85.5569,76.5871,33.9643,125.5127,14.2857,100.0000,-335109200.0000,620746831.8705,123.7241,124.1229
2013-05-21,160.73,89.4539,86.6523,78.2021,37.1648,118.4424,7.1429,100.0000,-331031300.0000,622258750.8679,124.4798,125.0973
2013-05-22,159.34,74.6728,82.7249,80.8185,40.6055,103.8832,0.0000,100.0000,-337207500.0000,617766969.0498,125.4166,126.1824
2013-05-23,157.41,55.6036,73.2434,62.5446,40.1405,28.6172,0.0000,92.8571,-342827300.0000,619491248.3022,125.9274,126.4396
2013-05-24,158.72,40.3795,56.8853,59.7540,39.7334,29.9029,0.0000,85.7143,-339510200.0000,622442827.6410,126.4987,126.5328
2013-05-27,,,,,,,,,,,,
2013-05-28,160.7,45.5838,47.1890,70.5619,40.7621,119.5527,28.5714,78.5714,-335039000.0000,620521987.2078,127.6208,127.4772
2013-05-29,162.87,65.2711,50.4115,66.5448,42.0695,120.7970,21.4286,100.0000,-330069900.0000,622838093.1400,128.4970,128.0742
2013-05-30,164.35,81.4875,64.1141,71.0728,43.5771,130.1573,14.2857,100.0000,-325733700.0000,625030553.8142,129.2417,128.9973
2013-05-31,162.08,81.2162,75.9916,72.8750,45.0296,104.7290,7.1429,100.0000,-330138500.0000,620649196.0707,130.0357,129.9446
2013-03-06,163.56,85.7919,71.9876,58.6732,33.0312,130.0394,57.1429,21.4286,-374197700.0000,608261386.0988,123.4431,123.8040
2013-04-06,161.68,,,,,,,,,,,
2013-05-06,158.3,72.8770,55.5067,54.7015,15.6414,171.7975,28.5714,100.0000,-359510500.0000,608531511.6439,117.6568,117.9189
2013-06-06,159.68,26.5417,39.4151,52.4175,39.2711,-63.6570,0.0000,71.4286,-330452900.0000,622666486.9130,131.2179,130.9055
2013-07-06,166.01,,,,,,,,,,,
2013-10-06,167.49,,,,,,,,,,,
2013-11-06,163.31,72.5844,65.9795,58.6813,28.1986,175.3737,0.0000,100.0000,-319566700.0000,643452264.3702,132.7011,132.5773
2013-12-06,161.86,26.0180,29.9719,57.7926,28.0371,-101.2793,0.0000,71.4286,-294387300.0000,638410254.6209,138.4391,137.9389
2013-06-13,165.82,58.0098,69.3886,52.8006,35.2203,57.7518,0.0000,78.5714,-324181300.0000,627493431.4837,133.2576,132.8777
2013-06-14,162.92,47.0702,57.1730,60.9919,34.0150,36.8416,0.0000,71.4286,-327151900.0000,624541398.3139,133.4041,133.3858
2013-06-17,164.11,50.5764,51.8854,56.9748,32.9267,38.5564,50.0000,64.2857,-324523600.0000,624203949.3085,133.6104,133.5545
2013-06-18,164.15,46.9662,48.2042,57.1072,31.9473,26.4269,42.8571,57.1429,-322462900.0000,624634342.2257,133.6669,133.7029
2013-06-19,161.56,41.3874,46.3100,57.1281,29.8527,-45.4618,35.7143,50.0000,-326020000.0000,621181250.9976,133.8904,133.8258
2013-06-20,155.41,24.0543,37.4693,44.9227,29.3374,-270.6076,100.0000,42.8571,-332508600.0000,616128962.4539,133.9599,133.1808
