Date,MSFT.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2012-10-19,28.64,56.4230,70.4034,37.1247,31.6049,-148.3964,100.0000,28.5714,-2223174996.0000,-6428892478.7841,23.7457,23.8190
2012-10-22,28.0,31.3757,54.9754,32.9134,34.3090,-195.5906,100.0000,21.4286,-2306548996.0000,-6483919318.7841,23.6720,23.7148
2012-10-23,28.047,11.5865,33.1284,23.8487,36.8549,-162.3195,100.0000,14.2857,-2242134196.0000,-6464302084.2387,23.5171,23.4876
2012-10-24,27.9019,10.2240,17.7287,32.3255,39.1462,-114.3827,92.8571,7.1429,-2295454596.0000,-6507313873.5720,23.4370,23.3598
2012-10-25,27.88,10.2875,10.6993,32.9553,41.2275,-89.1762,85.7143,0.0000,-2349538896.0000,-6555035314.7485,23.3540,23.2597
2012-10-26,28.21,19.4500,13.3205,29.5897,41.9972,-59.8128,78.5714,0.0000,-2291748896.0000,-6527296114.7485,23.2642,23.1292
2012-10-29,,,,,,,,,,,,
2012-10-30,,,,,,,,,,,,
2012-10-31,28.54,40.2633,23.3336,43.0920,39.2916,2.9694,71.4286,35.7143,-2222284796.0000,-6582136193.6959,23.1979,23.1240
2012-01-11,29.515,65.9850,79.2341,65.6068,33.1556,54.9679,7.1429,78.5714,-1311830096.0000,-6641228923.8488,21.3980,21.5171
2012-02-11,29.4998,,,,,,,,,,,
2012-05-11,29.63,51.2717,34.7584,38.8087,25.9919,-13.9009,85.7143,7.1429,-1284180996.0000,-6283393007.0875,24.9235,24.7893
2012-06-11,29.86,65.9607,69.9309,53.6574,31.2990,18.5000,64.2857,7.1429,-1712393296.0000,-6459915820.3883,23.4207,23.5374
2012-07-11,29.08,17.2507,29.4007,42.0348,16.5559,-157.9903,100.0000,7.1429,-1702585096.0000,-6321025023.1734,24.3209,24.2501
2012-08-11,28.81,,,,,,,,,,,
2012-09-11,28.83,54.5526,63.3497,54.1500,23.9043,42.1694,14.2857,78.5714,-1700051996.0000,-6202234516.9634,24.7762,24.7917
2012-12-11,28.22,69.2355,55.6097,48.8114,22.9532,144.1599,71.4286,14.2857,-2612704096.0000,-6827593292.7421,21.8742,21.9175
2012-11-13,27.0895,4.8892,4.4139,28.6570,26.8915,-217.0600,100.0000,64.2857,-2383120096.0000,-6688715993.3888,23.4758,23.2647
2012-11-14,26.84,5.4393,3.8161,32.4100,28.7931,-152.7397,92.8571,57.1429,-2459206196.0000,-6752379872.9807,23.3885,23.0762
2012-11-15,26.6607,5.7140,5.3475,29.5808,30.7831,-120.4730,100.0000,50.0000,-2510161796.0000,-6794133491.0983,23.2484,22.8685
2012-11-16,26.5209,4.1299,5.0944,27.9967,33.0232,-103.0933,100.0000,42.8571,-2574245096.0000,-6794692934.1566,23.0304,22.6674
2012-11-19,26.7277,16.2254,8.6898,30.5546,34.5339,-74.7830,92.8571,35.7143,-2517065796.0000,-6762568563.7930,22.8207,22.5221
2012-11-20,26.71,28.6602,16.3385,30.1880,35.9125,-63.7707,85.7143,28.5714,-2564136196.0000,-6740417787.3224,22.5914,22.3974
2012-11-21,26.95,50.7835,31.8897,29.6931,35.2326,-35.4207,78.5714,21.4286,-2497775896.0000,-6731945691.0276,22.3816,22.2878
2012-11-22,,,,,,,,,,,,
2012-11-23,27.7,69.1196,49.5211,40.8903,32.1484,40.7401,71.4286,14.2857,-2439930196.0000,-6688307706.8171,22.2474,22.2754
2012-11-26,27.385,79.7796,66.5609,46.5309,29.4726,52.0698,64.2857,7.1429,-2525128896.0000,-6684151672.6707,22.1579,22.3112
2012-11-27,27.08,71.0090,73.3027,43.8309,27.5104,51.8747,57.1429,0.0000,-2570147496.0000,-6719142432.8603,22.0489,22.3138
2012-11-28,27.36,60.2221,70.3369,38.9519,26.6510,47.7487,50.0000,0.0000,-2517129096.0000,-6671254845.7635,22.0480,22.2640
2012-11-29,26.95,42.6852,57.9721,41.0361,25.8775,16.8065,42.8571,0.0000,-2586680496.0000,-6715767741.7635,22.0374,22.2381
2012-11-30,26.615,30.7317,44.5463,40.1229,26.3514,-56.8763,35.7143,0.0000,-2670370696.0000,-6766766457.3885,22.0513,22.2080
2012-03-12,26.4294,66.8567,51.1127,63.4832,38.8227,40.0268,14.2857,57.1429,-901862396.0000,-6190221925.1263,25.4613,25.3888
2012-04-12,26.37,23.3619,16.3039,27.8807,29.6074,-72.2743,92.8571,28.5714,-1026138796.0000,-6124879923.8317,25.1399,24.9772
2012-05-12,26.67,,,,,,,,,,,
2012-06-12,26.725,60.0233,70.4341,44.3876,29.8265,20.7932,57.1429,0.0000,-1677055396.0000,-6426114350.8231,23.3982,23.5106
2012-07-12,26.455,11.3062,17.1216,34.5364,19.3185,-178.4200,100.0000,0.0000,-1766108696.0000,-6366682610.6734,24.2373,24.1011
2012-10-12,26.94,14.6064,12.2507,27.8476,35.4452,-93.3537,100.0000,0.0000,-2112372596.0000,-6413687560.5236,23.9564,23.9518
2012-11-12,27.32,1.1199,13.8458,46.2797,24.7785,-90.3383,14.2857,71.4286,-2251430896.0000,-6719603096.6616,23.5252,23.5351
2012-12-12,27.24,83.4078,70.3229,57.1961,22.1542,137.0811,64.2857,7.1429,-2656670396.0000,-6845505489.0384,21.9167,22.0169
2012-12-13,27.11,71.6596,74.7676,52.9777,20.7510,92.9875,57.1429,0.0000,-2701750496.0000,-6865277462.7226,21.9338,22.0670
2012-12-14,26.81,51.7212,68.9295,48.9652,19.0833,9.7083,50.0000,85.7143,-2743827996.0000,-6885826939.4668,21.9387,22.0769
2012-12-17,27.095,43.2375,55.5395,43.3997,17.1929,29.4906,42.8571,78.5714,-2701781896.0000,-6862642641.3359,21.9395,22.0376
2012-12-18,27.56,54.3814,49.7800,52.0963,17.3032,117.0294,35.7143,100.0000,-2651294996.0000,-6826580569.9074,22.0007,22.0736
2012-12-19,27.31,65.5935,54.4041,58.8208,17.7810,90.8939,28.5714,100.0000,-2704814896.0000,-6866720494.9074,22.1076,22.1684
2012-12-20,27.68,82.6232,67.5327,52.6606,17.6133,91.1413,21.4286,92.8571,-2652207596.0000,-6814113194.9074,22.1525,22.1969
2012-12-21,27.45,76.1905,74.8024,54.1167,16.5863,32.5011,14.2857,85.7143,-2750984096.0000,-6731463470.4176,22.2039,22.2336
2012-12-24,27.06,58.9302,72.5813,49.4245,15.6620,-58.7028,7.1429,78.5714,-2771826496.0000,-6742301518.4176,22.2561,22.2266
2012-12-25,,,,,,,,,,,,
2012-12-26,26.86,32.3622,55.8276,46.3857,15.0472,-101.1053,0.0000,71.4286,-2803457596.0000,-6753688714.4176,22.2545,22.1956
2012-12-27,26.96,19.6294,36.9739,43.9151,15.1300,-92.3644,7.1429,64.2857,-2764063596.0000,-6733991714.4176,22.2023,22.1495
2012-12-28,26.55,16.8897,22.9604,40.8099,15.3044,-120.1759,0.0000,57.1429,-2792303496.0000,-6762231614.4176,22.1525,22.0851
2012-12-31,26.7097,24.5791,20.3661,38.7787,16.3437,-115.2139,100.0000,50.0000,-2749553996.0000,-6732371088.6676,22.1101,22.0145
2013-01-01,,,,,,,,,,,,
2013-02-01,27.62,42.0491,52.6845,55.9320,24.1123,48.4938,0.0000,64.2857,-2496898996.0000,-6812626530.6131,22.5360,22.5373
2013-03-01,27.25,74.0402,52.4623,52.7678,20.9796,39.5489,0.0000,50.0000,-2501250496.0000,-6835191497.1759,22.8386,22.7781
2013-04-01,26.74,89.8454,71.3413,66.7091,11.8998,149.8713,7.1429,92.8571,-2311284296.0000,-6664569947.5334,23.2227,23.2484
2013-07-01,26.69,80.1826,82.7856,55.2306,30.1520,46.4620,64.2857,7.1429,-2118873574.0000,-6123612586.1240,28.3817,28.4760
2013-08-01,26.55,61.9003,55.1352,38.8648,40.6742,20.6220,35.7143,14.2857,-2301725074.0000,-6125378825.4007,26.3577,26.7481
2013-09-01,26.7,,,,,,,,,,,
2013-10-01,26.46,76.0108,61.6770,58.4190,16.8819,104.3874,64.2857,85.7143,-2197267774.0000,-6104127127.9593,27.5006,27.4691
2013-11-01,26.83,45.5014,56.9274,64.8808,26.5420,50.8264,57.1429,64.2857,-1986005374.0000,-6188946869.1349,29.3776,29.4008
2013-01-14,26.89,57.0040,36.5986,48.8937,15.1846,13.6731,92.8571,42.8571,-2797830596.0000,-6806483025.9060,21.9518,21.9079
2013-01-15,27.21,82.3002,59.2047,47.4366,13.6675,52.6975,85.7143,35.7143,-2749586096.0000,-6774838783.9705,21.9713,21.9052
2013-01-16,27.04,81.1922,73.4988,54.3469,12.3021,70.7197,78.5714,28.5714,-2790663496.0000,-6804713256.6978,21.9632,21.9505
2013-01-17,27.25,82.9464,82.1463,55.1656,12.4390,131.3230,71.4286,21.4286,-2738977596.0000,-6808495151.8197,21.9273,21.9934
2013-01-18,27.25,75.2581,79.7989,52.7986,12.4202,89.9348,64.2857,14.2857,-2738977596.0000,-6773021115.8197,21.9134,22.0152
2013-01-21,,,,,,,,,,,,
2013-01-22,27.15,66.9714,75.0586,57.3202,13.2801,74.6612,57.1429,7.1429,-2797628196.0000,-6792571315.8197,21.9567,22.0627
2013-01-23,27.61,71.8216,71.3504,54.4238,14.9525,125.5634,50.0000,0.0000,-2747240496.0000,-6747975305.4749,21.9934,22.0868
2013-01-24,27.63,68.4430,69.0787,64.4135,18.0615,160.8211,42.8571,100.0000,-2645501196.0000,-6795453645.4749,22.0733,22.1806
2013-01-25,27.88,75.4954,71.9200,60.8565,21.3216,149.4253,35.7143,100.0000,-2563653496.0000,-6781812362.1415,22.1492,22.2396
2013-01-28,27.911,68.1628,70.7004,67.9116,24.2556,131.1025,28.5714,92.8571,-2507596996.0000,-6801462275.0448,22.2733,22.3516
2013-01-29,28.01,74.7502,72.8028,62.3907,25.4560,94.9561,21.4286,85.7143,-2458354396.0000,-6774518210.8938,22.3483,22.4151
2013-01-30,27.85,69.1559,70.6896,65.5065,26.7804,79.3193,14.2857,78.5714,-2501934896.0000,-6799855710.8938,22.4446,22.4953
2013-01-31,27.45,46.8485,63.5849,59.1970,25.1508,-1.1082,7.1429,71.4286,-2552464896.0000,-6841520798.6131,22.4968,22.5282
2013-01-02,27.93,43.5047,28.3245,53.0567,16.9929,80.3925,92.8571,42.8571,-2696654696.0000,-6699533581.4619,22.1476,22.0548
2013-04-02,27.44,92.8355,84.6127,64.5826,14.0261,167.1483,0.0000,100.0000,-2282827796.0000,-6644736629.3516,23.2811,23.2979
2013-05-02,27.495,91.8421,87.9425,79.4705,52.7658,90.5511,28.5714,100.0000,-2011966074.0000,-6373388500.4131,25.8939,25.9795
2013-06-02,27.34,,,,,,,,,,,
2013-07-02,27.283,56.8605,76.2275,50.3893,30.3089,-17.3921,57.1429,0.0000,-2156503574.0000,-6132400207.5852,28.3353,28.4808
2013-08-02,27.55,62.7580,60.3185,35.4761,40.7173,16.6186,28.5714,7.1429,-2272525174.0000,-6097922203.0127,26.2989,26.6575
2013-11-02,27.86,,,,,,,,,,,
2013-12-02,27.88,69.8439,61.9006,68.0576,40.7885,171.5854,14.2857,100.0000,-1878416574.0000,-6097312495.5654,31.4855,31.5633
2013-02-13,28.03,90.4763,73.3945,61.2928,18.8597,131.5338,71.4286,7.1429,-2448673796.0000,-6825427899.0566,22.5613,22.5743
2013-02-14,28.04,89.9986,85.5208,60.9221,19.6622,95.5197,64.2857,0.0000,-2416010596.0000,-6799641162.2145,22.5719,22.6121
2013-02-15,28.01,86.8673,89.1141,63.8376,20.9162,90.7823,57.1429,0.0000,-2465661496.0000,-6802254367.4777,22.6021,22.6609
2013-02-18,,,,,,,,,,,,
2013-02-19,28.045,86.8561,87.9074,65.4771,22.8227,113.0011,50.0000,100.0000,-2426880096.0000,-6775508574.3742,22.6216,22.7110
2013-02-20,27.87,70.0137,81.2457,70.8573,25.0248,91.5013,42.8571,100.0000,-2470990296.0000,-6810081433.8337,22.6820,22.7894
2013-02-21,27.49,53.1908,70.0202,55.7826,22.8078,-40.7539,35.7143,92.8571,-2520068796.0000,-6809119110.3043,22.7300,22.7951
2013-02-22,27.76,40.7220,54.6422,53.8252,20.6886,-9.9198,28.5714,85.7143,-2488642896.0000,-6777693210.3043,22.7754,22.7909
2013-02-25,27.37,31.9588,41.9572,61.1471,20.1102,-61.7645,21.4286,78.5714,-2536654696.0000,-6825705010.3043,22.8447,22.8308
2013-02-26,27.37,27.8351,33.5053,45.0124,19.3788,-127.2904,14.2857,71.4286,-2536654696.0000,-6864107548.7658,22.8410,22.7752
2013-02-27,27.81,33.1992,30.9977,46.0841,20.5840,-1.9394,7.1429,64.2857,-2500259996.0000,-6848354618.9151,22.8218,22.7357
2013-02-28,27.8,50.1475,37.0606,56.8339,21.6687,52.8995,0.0000,57.1429,-2536100196.0000,-6865495584.1324,22.8364,22.7722
2013-01-03,27.95,65.0733,44.3857,59.1512,17.5773,51.4478,85.7143,35.7143,-2744949096.0000,-6730087181.4619,22.1786,22.1440
2013-04-03,28.15,80.5120,87.7310,68.1881,16.4965,108.2442,0.0000,100.0000,-2317890596.0000,-6676378668.3760,23.3329,23.3623
2013-05-03,28.35,91.4034,90.7195,82.6314,54.5791,111.1693,21.4286,100.0000,-1965181474.0000,-6332983618.5949,26.1909,26.2264
2013-06-03,28.09,84.2963,80.8320,69.5101,52.2808,130.8883,0.0000,100.0000,-1792288474.0000,-6002672783.3597,28.7031,28.5605
2013-07-03,28.14,37.0380,58.0270,41.4779,30.5160,-8.4390,50.0000,21.4286,-2140509174.0000,-6131361610.1826,28.2277,28.3718
2013-08-03,28.0,,,,,,,,,,,
2013-11-03,27.87,,,,,,,,,,,
2013-12-03,27.91,75.7964,68.2760,68.6205,42.2169,111.5549,7.1429,92.8571,-1930526374.0000,-6090957641.9068,31.5756,31.6536
2013-03-13,27.915,33.9913,35.4771,50.7431,15.8537,-42.2803,0.0000,57.1429,-2449859296.0000,-6759852964.6045,23.0318,22.9853
2013-03-14,28.135,50.2415,38.9480,54.3199,15.4105,34.0515,21.4286,50.0000,-2393944496.0000,-6716093555.9089,23.0417,22.9944
2013-03-15,28.035,62.5186,48.9172,55.1549,15.0116,15.5911,14.2857,42.8571,-2486654796.0000,-6752147561.4644,23.0672,23.0063
2013-03-18,28.1,73.1919,61.9840,50.0702,13.6356,15.0150,7.1429,35.7143,-2441845396.0000,-6741660255.0814,23.0696,22.9936
2013-03-19,28.18,76.3229,70.6778,57.1010,12.3972,85.8379,0.0000,28.5714,-2389943796.0000,-6711611960.3446,23.0557,23.0191
2013-03-20,28.315,75.7573,75.0907,62.4818,12.8787,162.5711,7.1429,21.4286,-2354495996.0000,-6716185870.0220,23.0664,23.0728
2013-03-21,28.11,66.5048,72.8616,54.5358,12.2702,69.9659,0.0000,14.2857,-2388729196.0000,-6737167508.7317,23.0664,23.0824
2013-03-22,28.25,61.0294,67.7638,56.6657,11.7225,87.4909,42.8571,7.1429,-2360008296.0000,-6729670375.9448,23.0614,23.1022
2013-03-25,28.16,48.8531,58.7958,59.5600,10.9996,36.8124,35.7143,0.0000,-2404162296.0000,-6728538222.0987,23.0910,23.1349
2013-03-26,28.155,46.4114,52.0980,57.2428,10.3489,52.6851,28.5714,71.4286,-2431986596.0000,-6745474752.5334,23.1239,23.1527
2013-03-27,28.37,53.0215,49.4287,53.3959,9.7961,114.0043,21.4286,64.2857,-2395939196.0000,-6724241352.5334,23.1462,23.1522
2013-03-28,28.605,71.1571,56.8633,58.9177,10.9033,194.8582,14.2857,100.0000,-2340485396.0000,-6684037347.5334,23.1725,23.1788
2013-03-29,,,,,,,,,,,,
2013-01-04,28.61,61.2745,56.6175,52.0395,15.9419,-34.2955,78.5714,28.5714,-2797470196.0000,-6780886278.1832,22.1443,22.1637
2013-02-04,28.8,25.4829,38.1268,60.0159,22.2654,-30.6452,0.0000,57.1429,-2547438996.0000,-6859797197.2798,22.5988,22.5745
2013-03-04,28.56,83.7963,69.3280,55.6333,21.1955,98.2009,50.0000,42.8571,-2463092996.0000,-6797033997.1759,22.8418,22.8024
2013-04-04,28.595,65.7432,79.6969,54.3548,15.9463,31.9940,14.2857,92.8571,-2272627396.0000,-6635109280.1407,23.3370,23.3611
2013-05-04,28.7,,,,,,,,,,,
2013-08-04,28.59,,,,,,,,,,,
2013-09-04,29.61,18.8319,25.9823,39.6212,23.8371,-119.2544,7.1429,50.0000,-2491018774.0000,-6096329247.2922,27.5056,27.1759
2013-10-04,30.28,89.4337,87.2979,61.0720,21.2451,97.2262,42.8571,85.7143,-2156016674.0000,-6037736615.6574,27.5882,27.7470
2013-11-04,28.935,52.8407,50.3580,63.2059,27.2943,70.9853,50.0000,57.1429,-1957944674.0000,-6166106764.4838,29.4285,29.4535
2013-12-04,28.79,80.4571,75.3658,69.4578,44.2718,131.0590,0.0000,100.0000,-1878542774.0000,-6043809725.6278,31.6900,31.7383
2013-04-15,28.69,21.5241,48.9874,51.7189,24.3872,-33.1318,0.0000,78.5714,-2357751496.0000,-6532725064.6293,23.6587,23.6540
2013-04-16,28.97,17.5521,30.0052,56.2867,23.9375,4.0692,7.1429,71.4286,-2304954196.0000,-6520267274.7416,23.6842,23.6761
2013-04-17,28.825,27.0038,22.0267,55.1277,23.0584,-22.5662,0.0000,64.2857,-2357794896.0000,-6519066349.7416,23.6924,23.6867
2013-04-18,28.79,38.7930,27.7830,57.0911,21.7579,-44.2169,35.7143,57.1429,-2414701496.0000,-6507210808.0750,23.7385,23.7103
2013-04-19,29.765,54.5553,40.1174,67.6340,24.0271,129.6158,28.5714,50.0000,-2314910796.0000,-6557898147.7575,23.8537,23.8298
2013-04-22,30.83,67.9448,53.7644,74.5751,27.4065,171.6244,21.4286,100.0000,-2276288821.0000,-6551890284.9797,23.9820,24.0279
2013-04-23,30.6,78.9601,67.1534,77.7415,30.4479,111.7132,14.2857,92.8571,-2291823774.0000,-6554327140.3523,24.1432,24.2497
2013-04-24,31.76,86.5002,77.8017,75.9034,34.2174,140.6925,7.1429,100.0000,-2200877174.0000,-6485428200.9584,24.2296,24.4208
2013-04-25,31.94,81.9387,82.4663,82.8990,38.2349,137.8138,0.0000,100.0000,-2090176974.0000,-6528005200.9584,24.4443,24.7238
2013-04-26,31.79,75.4807,81.3066,83.8094,41.4866,90.3105,0.0000,92.8571,-2137976274.0000,-6514477097.1848,24.6953,25.0001
2013-04-29,32.61,73.9173,77.1123,81.2791,44.8602,104.7743,50.0000,85.7143,-2078859874.0000,-6464455527.9540,24.9544,25.2112
2013-04-30,33.1,83.0724,77.4902,85.0824,48.1305,109.0214,42.8571,100.0000,-2003694674.0000,-6391101537.5926,25.2555,25.4976
2013-01-05,32.72,,,,,,,,,,,
2013-02-05,33.16,28.5236,32.0185,53.1720,20.1893,-102.7610,0.0000,50.0000,-2512028596.0000,-6863338237.2798,22.6249,22.5678
2013-03-05,33.49,90.1362,82.6576,63.8754,22.9276,181.3205,42.8571,100.0000,-2421660796.0000,-6797033997.1759,22.8755,22.8881
2013-06-05,33.75,53.1121,68.5897,56.9217,51.8527,-19.6422,0.0000,92.8571,-1903843074.0000,-6014569042.1967,28.7354,28.7191
2013-07-05,33.31,32.3107,42.0698,47.4035,30.7480,-11.1276,42.8571,14.2857,-2114423274.0000,-6107650754.1887,28.2136,28.3474
2013-08-05,32.99,48.3970,57.6851,38.8391,40.3117,19.0639,21.4286,0.0000,-2303509174.0000,-6118578203.0127,26.3155,26.6150
2013-09-05,32.66,11.7216,19.5547,37.7087,23.8106,-111.8386,0.0000,42.8571,-2419373874.0000,-6084632120.7616,27.4631,26.9520
2013-10-05,32.69,,,,,,,,,,,
2013-05-13,33.03,25.6243,27.8026,62.5428,51.7778,-31.4136,0.0000,64.2857,-1992872474.0000,-6305263231.5030,27.1170,26.8302
2013-05-14,33.53,57.1899,35.1655,67.9131,51.6229,88.3716,0.0000,57.1429,-1936002374.0000,-6248393131.5030,27.1602,26.9009
2013-05-15,33.845,81.7480,54.8541,73.2381,51.9828,131.3555,7.1429,100.0000,-1889698474.0000,-6212926314.4818,27.2219,27.0475
2013-05-16,34.08,97.8435,78.9271,74.7385,52.6203,130.6820,0.0000,100.0000,-1830315574.0000,-6167399424.4818,27.3239,27.1961
2013-05-17,34.87,97.8435,92.4783,78.2356,53.9564,166.8982,0.0000,100.0000,-1769648874.0000,-6106732724.4818,27.4172,27.3915
2013-05-20,35.08,98.6440,98.1103,81.6841,55.3623,143.0009,0.0000,100.0000,-1715628074.0000,-6056617042.5540,27.5446,27.6417
2013-05-21,34.85,92.1385,96.2087,83.4781,56.7868,106.5580,50.0000,100.0000,-1764330474.0000,-6082400666.0835,27.6837,27.9022
2013-05-22,34.61,79.3180,90.0335,76.5024,56.3580,66.2610,42.8571,92.8571,-1830377974.0000,-6079648686.9168,27.8451,28.0686
2013-05-23,34.15,52.2742,74.5769,65.5140,54.0617,24.7329,35.7143,85.7143,-1881480674.0000,-6091441617.6860,27.9780,28.1204
2013-05-24,34.269,35.5462,55.7128,60.1959,51.9951,5.1106,28.5714,78.5714,-1848306274.0000,-6060187840.8439,28.0999,28.1161
2013-05-27,,,,,,,,,,,,
2013-05-28,35.02,42.2344,43.3516,65.2510,51.6823,77.0024,21.4286,71.4286,-1800094174.0000,-6032011938.2465,28.2683,28.1879
2013-05-29,34.88,61.6836,46.4880,68.1293,51.4008,59.3356,14.2857,64.2857,-1838506374.0000,-6017500662.6910,28.4240,28.2948
2013-05-30,35.03,80.6230,61.5137,69.1067,51.4966,89.2082,7.1429,57.1429,-1787375374.0000,-6017851676.4209,28.5399,28.3989
2013-05-31,34.9,77.5767,73.2944,68.4704,51.6295,69.4487,0.0000,100.0000,-1843541074.0000,-6048800123.3597,28.6377,28.4795
2013-03-06,35.59,80.0600,84.6642,61.5649,22.0204,74.7790,35.7143,92.8571,-2473109296.0000,-6777597897.1759,22.8821,22.9462
2013-04-06,34.99,,,,,,,,,,,
2013-05-06,34.78,95.9628,93.0694,83.5240,56.5049,115.1182,14.2857,100.0000,-1924203174.0000,-6311873585.2615,26.4484,26.4569
2013-06-06,34.96,34.3577,51.9435,59.5487,51.2457,9.5640,0.0000,85.7143,-1866224574.0000,-5995153042.1967,28.7396,28.7445
2013-07-06,35.67,,,,,,,,,,,
2013-10-06,35.47,,,,,,,,,,,
2013-11-06,34.84,95.9820,76.2003,77.6919,32.8388,237.3394,35.7143,100.0000,-1817313974.0000,-6039307768.7391,29.7338,29.8069
2013-12-06,35.0,69.4755,73.3113,65.5374,39.5164,55.5021,14.2857,85.7143,-1958390474.0000,-6035865216.3252,31.9531,31.9763
2013-06-13,34.715,26.8032,47.4012,56.8036,46.4200,-84.6685,7.1429,71.4286,-1909179874.0000,-6000248935.7682,29.0527,28.9806
2013-06-14,34.4,20.2511,32.0117,49.6370,42.6715,-135.1814,0.0000,64.2857,-1962372474.0000,-6017182094.7320,29.0303,28.9148
2013-06-17,35.0,31.5826,26.2123,51.7875,40.6838,-11.7395,92.8571,57.1429,-1912702374.0000,-5997501489.0717,29.0113,28.8820
2013-06-18,34.98,51.9374,34.5904,55.9658,38.9226,16.4961,85.7143,50.0000,-1941318874.0000,-6008427789.0717,28.9574,28.8974
2013-06-19,34.59,60.6849,48.0683,55.7739,36.0039,-61.5798,78.5714,42.8571,-1972135074.0000,-6039243989.0717,28.9872,28.9084
2013-06-20,33.49,38.3973,50.3399,44.0356,34.9969,-220.1537,100.0000,35.7143,-2026628774.0000,-6080114264.0717,28.9392,28.8121
2013-06-21,33.265,17.9216,39.0012,36.6829,34.7315,-180.1062,100.0000,28.5714,-2111967274.0000,-6111488712.6011,28.8075,28.6429
2013-06-24,33.715,20.2822,25.5337,30.0033,35.3454,-114.6702,100.0000,21.4286,-2055858274.0000,-6088769731.0060,28.5946,28.3960
2013-06-25,33.67,32.6103,23.6047,46.9860,35.1950,-56.7779,92.8571,14.2857,-2099931674.0000,-6112722665.7886,28.5143,28.3657
2013-06-26,34.35,60.2943,37.7289,47.4828,34.6598,-2.2862,85.7143,7.1429,-2051265774.0000,-6085412266.2105,28.4298,28.3469
2013-06-27,34.62,76.5349,56.4798,52.4350,33.0019,50.6893,78.5714,0.0000,-2022272674.0000,-6089554137.6391,28.3908,28.3918
2013-06-28,34.545,91.6393,76.1562,50.5802,31.9271,38.6567,71.4286,0.0000,-2087818174.0000,-6095380404.3058,28.3768,28.4074
2013-01-07,34.36,38.4804,54.9427,43.8952,14.6233,-70.0781,71.4286,21.4286,-2834580596.0000,-6802534011.5166,22.0962,22.1056
2013-02-07,33.94,15.5927,18.3253,46.7025,18.4389,-134.9926,14.2857,35.7143,-2591946496.0000,-6869261358.6591,22.6111,22.4886
2013-03-07,34.01,66.9881,79.0614,58.6199,21.4224,86.5237,28.5714,85.7143,-2443912596.0000,-6778128746.2668,22.9125,22.9788
2013-04-07,,,,,,,,,,,,
2013-05-07,34.21,82.9987,90.1216,84.5893,58.1883,86.7948,7.1429,92.8571,-1967281474.0000,-6343986499.8070,26.6919,26.6799
2013-08-07,34.325,50.0440,46.4292,35.3217,38.7354,52.8895,7.1429,0.0000,-2301762074.0000,-6070033767.3372,26.2446,26.4543
2013-09-07,34.35,,,,,,,,,,,
2013-10-07,34.7,62.6627,80.3640,59.2642,20.4545,25.3446,35.7143,78.5714,-2191085974.0000,-6059053248.9907,27.6766,27.7985
2013-11-07,35.685,89.3533,88.3712,81.3044,35.9988,145.9819,28.5714,92.8571,-1877751374.0000,-6085156830.8080,30.0792,30.1452
2013-12-07,35.67,,,,,,,,,,,
2013-07-15,36.17,96.0422,92.4821,64.8321,26.7535,147.5872,0.0000,100.0000,-1974769374.0000,-5991261700.0753,28.6948,28.8504
2013-07-16,36.27,94.8103,94.9042,68.0412,28.1641,119.4920,0.0000,100.0000,-1938390874.0000,-5979641327.9749,28.7992,29.0281
2013-07-17,35.74,81.6410,90.8312,70.8297,27.3623,71.2994,42.8571,92.8571,-1975675974.0000,-5996212483.5304,28.9591,29.2233
2013-07-18,35.44,55.1701,77.2072,59.9162,25.6096,31.3919,35.7143,85.7143,-2025223074.0000,-6013221189.5006,29.1297,29.2895
2013-07-19,31.4,26.7043,54.5052,31.2592,28.6254,-223.5172,100.0000,78.5714,-2273651574.0000,-6147222016.7733,28.9897,28.8438
2013-07-22,32.01,14.5024,32.1256,28.1095,31.3396,-149.9351,92.8571,71.4286,-2194610874.0000,-6068181316.7733,28.7702,28.3736
