Date,INTC.O,SlowK,SlowD,RSI,ADX,CCI,Aroon Down,Aroon Up,OBV,Chaikin A/D,SMA,EMA
2012-08-24,24.91,8.7821,11.2924,30.8404,26.5424,-168.4243,100.0000,28.5714,850667458.0000,-3727360305.1409,18.7326,18.5652
2012-08-27,24.84,9.2707,9.5424,28.6807,28.9801,-123.0790,92.8571,21.4286,816242758.0000,-3729172131.4567,18.5967,18.4231
2012-08-28,25.0,15.1339,11.0622,27.8814,31.3534,-89.6293,100.0000,14.2857,849362258.0000,-3698059873.8809,18.4529,18.2977
2012-08-29,24.668,14.9485,13.1177,32.0872,33.8444,-85.5726,100.0000,7.1429,788899658.0000,-3721669079.5952,18.3599,18.2133
2012-08-30,24.27,16.4508,15.5111,27.5044,36.9112,-104.0810,100.0000,0.0000,751717458.0000,-3740639589.7993,18.2262,18.0974
2012-08-31,24.83,34.7873,22.0622,26.6811,37.0049,-52.5720,92.8571,0.0000,795165258.0000,-3725599966.7224,18.0781,17.9935
2012-03-09,,80.6259,62.4353,53.8471,14.2803,84.5712,78.5714,0.0000,1123201258.0000,-3840644725.4531,18.8933,18.8803
2012-04-09,24.415,37.9617,50.0747,49.1002,20.4010,-143.8071,0.0000,71.4286,1093169358.0000,-3792379973.3015,19.7382,19.6580
2012-05-09,24.39,13.3932,14.0498,38.6447,22.3125,-148.0571,100.0000,71.4286,985266358.0000,-3771185895.9434,19.8987,19.7512
2012-06-09,25.095,,,,,,,,,,,
2012-07-09,24.19,45.4978,67.9597,41.1220,21.4555,-57.9916,57.1429,14.2857,1071687458.0000,-3623213384.4021,18.7017,18.7673
2012-10-09,23.26,27.6322,28.7824,27.9249,37.1523,-222.4099,100.0000,0.0000,521238258.0000,-3988623631.9110,16.2340,16.2380
2012-11-09,23.34,0.4601,14.4423,34.5422,26.5548,-120.1969,100.0000,64.2857,358557058.0000,-4151900285.5518,15.5667,15.4739
2012-12-09,23.19,,,,,,,,,,,
2012-09-13,23.355,14.4186,10.3428,21.6387,44.4410,-105.7369,100.0000,0.0000,651575658.0000,-3835902038.2307,17.2218,17.1542
2012-09-14,23.37,21.6520,14.2284,32.6886,45.3196,-67.2899,92.8571,57.1429,699559358.0000,-3840545622.1016,17.1417,17.0852
2012-09-17,23.31,39.0400,25.0368,30.9266,46.2556,-63.6104,85.7143,50.0000,663390358.0000,-3837962122.1016,17.0552,17.0080
2012-09-18,23.37,53.6817,38.1245,31.4399,46.5110,-50.9228,78.5714,42.8571,705338558.0000,-3829130922.1016,16.9321,16.9474
2012-09-19,23.15,58.5357,50.4191,36.4264,46.7410,-54.5366,71.4286,35.7143,665878758.0000,-3866457759.9395,16.8677,16.9225
2012-09-20,23.1788,50.4659,54.2278,31.0173,47.3612,-91.7051,64.2857,28.5714,698961758.0000,-3833792650.4658,16.7690,16.8488
2012-09-21,23.125,34.9565,47.9860,34.4468,47.1382,-103.8400,57.1429,21.4286,642715158.0000,-3840282642.7735,16.7039,16.8054
2012-09-24,22.795,29.0997,38.1740,30.6678,48.2327,-232.0239,100.0000,14.2857,593868658.0000,-3826651061.3781,16.6310,16.7322
2012-09-25,22.535,18.4906,27.5156,31.2458,49.0919,-175.4193,100.0000,7.1429,544333558.0000,-3870742743.7957,16.6059,16.6749
2012-09-26,22.645,16.9620,21.5174,26.5697,49.9402,-127.4801,100.0000,0.0000,594068258.0000,-3859690588.2402,16.5473,16.5786
2012-09-27,23.085,33.3228,22.9251,32.2062,47.5399,-26.6482,92.8571,0.0000,637940458.0000,-3825667249.4647,16.5294,16.5245
2012-09-28,22.655,41.3278,30.5375,40.2521,45.6254,-63.0373,85.7143,0.0000,590019658.0000,-3860333360.1030,16.5015,16.5193
2012-01-10,22.755,83.8242,88.8423,75.7448,29.0694,125.8964,0.0000,100.0000,791919458.0000,-4163233932.7801,17.3482,17.4088
2012-02-10,22.84,70.4839,70.7697,63.8317,30.7518,26.8911,35.7143,92.8571,1016646058.0000,-3940595594.6535,18.7253,18.7154
2012-03-10,22.55,,,,,,,,,,,
2012-04-10,22.465,26.4094,38.1824,48.4137,21.2002,-166.2230,100.0000,64.2857,1056897258.0000,-3822203699.9682,19.7164,19.6298
2012-05-10,22.68,21.1503,14.5051,43.1073,21.9311,-101.7606,92.8571,64.2857,1021505358.0000,-3766521470.2008,19.8804,19.6858
2012-08-10,22.51,88.4375,86.2680,67.1957,27.7754,97.3725,7.1429,100.0000,1119982358.0000,-3657284290.3283,18.6834,18.7404
2012-09-10,21.9,40.2169,46.4422,28.3041,39.1030,-206.0910,100.0000,7.1429,589202358.0000,-3835927788.7288,17.5709,17.6076
2012-10-10,21.76,14.1206,25.0397,24.6932,38.3181,-167.3471,100.0000,7.1429,474049358.0000,-4016936971.9110,16.1860,16.1340
2012-11-10,21.68,,,,,,,,,,,
2012-12-10,21.4803,74.6290,76.2551,49.8693,23.7166,68.6275,14.2857,0.0000,332749358.0000,-4273732754.4631,14.3979,14.4587
2012-10-15,21.73,19.9968,11.5946,20.4970,42.4920,-73.6343,92.8571,28.5714,440471458.0000,-4043360081.0221,15.9271,15.8375
2012-10-16,22.35,45.7131,24.4854,36.8542,39.5062,20.5563,85.7143,21.4286,521178458.0000,-3999902465.6375,15.8627,15.8180
2012-10-17,21.79,58.0419,41.2506,27.1423,39.0596,-67.6883,100.0000,14.2857,422124658.0000,-3953492643.2599,15.7490,15.7084
2012-10-18,21.67,55.3212,53.0254,40.4596,38.6576,-53.3658,92.8571,7.1429,379202858.0000,-3972849533.4560,15.6946,15.6903
2012-10-19,21.265,26.9261,46.7631,38.3362,39.2664,-117.6395,100.0000,0.0000,323580558.0000,-4017820754.7326,15.6238,15.6560
2012-10-22,21.46,18.8033,33.6835,34.6945,39.8143,-107.6240,92.8571,0.0000,360080858.0000,-4010245220.7703,15.5365,15.5928
2012-10-23,21.59,23.8281,23.1858,33.6424,38.9975,-55.8987,85.7143,0.0000,407275258.0000,-3999199722.8980,15.4764,15.5306
2012-10-24,21.46,35.2265,25.9526,43.4140,38.2623,-50.8697,78.5714,7.1429,374037458.0000,-4022365462.2919,15.4642,15.5331
2012-10-25,21.69,57.3113,38.7886,40.9620,37.5293,-0.1522,71.4286,0.0000,453263858.0000,-3982752262.2919,15.4435,15.5157
2012-10-26,21.95,71.1759,54.5712,45.3093,35.0382,72.6409,64.2857,0.0000,545679258.0000,-3921141995.6252,15.4571,15.5261
2012-10-29,,,,,,,,,,,,
2012-10-30,,,,,,,,,,,,
2012-10-31,21.63,72.5015,66.9962,50.4322,32.3600,33.4244,57.1429,35.7143,505066458.0000,-3955256747.6252,15.4914,15.5658
2012-01-11,22.26,85.1245,86.4326,66.8487,30.5443,99.4161,7.1429,92.8571,849089458.0000,-4124774114.5983,17.4167,17.4736
2012-02-11,22.06,,,,,,,,,,,
2012-05-11,21.8391,39.6888,24.7441,42.0614,19.8459,-43.5105,85.7143,57.1429,1056442758.0000,-3761397318.2008,19.8347,19.6219
2012-06-11,21.73,75.1145,77.4272,56.0660,21.5659,74.0922,64.2857,100.0000,829311658.0000,-3836836086.0484,18.2811,18.3975
2012-07-11,20.91,17.7434,28.5171,34.1797,25.0188,-152.1004,100.0000,0.0000,989646758.0000,-3664099426.9531,18.6067,18.5880
2012-08-11,20.83,,,,,,,,,,,
2012-09-11,20.8,9.9951,32.5552,22.3837,40.7650,-177.8029,92.8571,0.0000,643440058.0000,-3856417586.5065,17.4593,17.4366
2012-12-11,20.765,76.6098,75.9101,50.1400,24.5716,169.4319,7.1429,100.0000,383785858.0000,-4238266712.0902,14.4130,14.4789
2012-11-13,20.28,5.2726,2.9320,32.0771,30.1440,-121.3324,100.0000,50.0000,274910858.0000,-4193807177.8595,15.4613,15.3064
2012-11-14,19.96,5.5527,4.6295,30.1931,32.8281,-124.1485,100.0000,42.8571,215949558.0000,-4250624430.5867,15.3627,15.2066
2012-11-15,20.03,4.9541,5.2598,25.6225,35.2437,-109.5727,92.8571,35.7143,261683358.0000,-4281605391.8771,15.2522,15.0711
2012-11-16,20.19,14.8017,8.4362,27.4122,37.8791,-96.4570,100.0000,28.5714,312538858.0000,-4245280034.7342,15.1011,14.9682
2012-11-19,20.25,30.4237,16.7265,26.4691,38.6784,-71.3585,100.0000,21.4286,381972658.0000,-4214420568.0675,14.9543,14.8734
2012-11-20,19.5132,32.9133,26.0462,25.1488,40.3601,-135.4472,100.0000,14.2857,296229358.0000,-4247358937.6525,14.8206,14.7814
2012-11-21,19.36,24.1845,29.1738,21.2875,42.1350,-140.1175,100.0000,7.1429,200593358.0000,-4265290687.6525,14.6747,14.6589
2012-11-22,,,,,,,,,,,,
2012-11-23,19.72,21.6703,26.2560,21.6588,41.5789,-80.6475,92.8571,0.0000,252305258.0000,-4251187442.1979,14.5756,14.5599
2012-11-26,19.885,34.8361,26.8970,27.7193,40.5311,-42.6777,85.7143,0.0000,319353158.0000,-4199784052.1979,14.4947,14.5000
2012-11-27,19.93,55.5897,37.3654,36.5780,37.8752,20.3013,78.5714,0.0000,364246358.0000,-4241351829.9757,14.4275,14.4851
2012-11-28,20.09,72.0628,54.1629,35.4636,36.6106,18.1682,71.4286,0.0000,407472658.0000,-4201804364.0182,14.3783,14.4650
2012-11-29,19.53,57.3630,61.6719,34.3023,36.1115,-51.6919,64.2857,7.1429,342546358.0000,-4250922521.4095,14.3357,14.4407
2012-11-30,19.565,39.3345,56.2535,30.5922,35.8036,-65.7709,57.1429,0.0000,393974158.0000,-4259738715.6953,14.3082,14.3945
2012-03-12,19.54,82.5644,75.3457,54.9149,13.7546,54.3844,71.4286,0.0000,1099194358.0000,-3843469066.6295,18.9271,18.9039
2012-04-12,19.9694,54.7771,36.8068,55.2997,20.2042,109.9844,85.7143,100.0000,1120618658.0000,-3785129327.5449,19.6657,19.6204
2012-05-12,19.85,,,,,,,,,,,
2012-06-12,20.16,82.3315,81.5669,49.8572,20.2848,98.6537,57.1429,92.8571,858443658.0000,-3810082208.4973,18.2868,18.4208
2012-07-12,20.155,7.4137,15.8224,29.2837,27.7887,-167.5569,100.0000,0.0000,936499158.0000,-3704231288.1776,18.5393,18.4529
2012-10-12,20.08,7.7464,9.6359,21.0299,41.4508,-112.5199,100.0000,35.7143,390957658.0000,-4050787151.0221,16.0165,15.9344
2012-11-12,20.65,3.0632,5.5836,36.2889,27.7318,-109.0701,100.0000,57.1429,331290058.0000,-4155046477.8595,15.5320,15.4042
2012-12-12,20.67,74.0980,75.1123,64.8857,26.1852,156.9196,0.0000,100.0000,432140558.0000,-4258683140.9791,14.4831,14.5875
2012-12-13,20.49,70.0408,73.5829,58.5627,26.8990,104.9956,35.7143,92.8571,390532958.0000,-4291622490.9791,14.5409,14.6460
2012-12-14,20.5267,57.7504,67.2964,55.6794,26.8765,69.8355,28.5714,85.7143,424682458.0000,-4294827290.2099,14.6053,14.6795
2012-12-17,20.57,51.5413,59.7775,56.3309,26.8563,55.1212,21.4286,78.5714,459642358.0000,-4285292772.0281,14.6537,14.7108
2012-12-18,20.96,66.4804,58.5907,59.2175,28.0866,107.2430,14.2857,71.4286,501243558.0000,-4249634600.5995,14.7296,14.7535
2012-12-19,21.1,74.4792,64.1669,66.5808,30.2156,156.8227,7.1429,100.0000,554048158.0000,-4246114293.9328,14.8112,14.8397
2012-12-20,21.0293,81.3993,74.1196,68.8258,32.1317,115.9669,0.0000,92.8571,520042658.0000,-4251914120.8773,14.8994,14.9286
2012-12-21,20.765,63.8390,73.2392,53.2199,30.7819,8.9793,0.0000,85.7143,458049558.0000,-4218404337.0935,14.9233,14.9291
2012-12-24,20.64,44.2230,63.1538,52.9773,29.5671,-40.1415,0.0000,78.5714,443856458.0000,-4215816145.5974,14.9594,14.9281
2012-12-25,,,,,,,,,,,,
2012-12-26,20.65,27.4635,45.1752,55.0279,29.3913,-3.3273,0.0000,71.4286,466345158.0000,-4236753900.7698,15.0013,14.9392
2012-12-27,20.51,20.4215,30.7027,53.8678,27.0443,-82.0151,0.0000,64.2857,434640858.0000,-4240276600.7698,14.9898,14.9430
2012-12-28,20.23,14.9217,20.9356,44.7051,24.3546,-137.1893,7.1429,57.1429,408733958.0000,-4262482515.0555,14.9695,14.9001
2012-12-31,20.62,28.0078,21.1170,42.3063,22.8661,-72.4071,0.0000,50.0000,449873458.0000,-4227925335.0555,14.9496,14.8513
2013-01-01,,,,,,,,,,,,
2013-02-01,21.38,63.2428,68.6911,47.8225,20.0999,84.2543,64.2857,28.5714,658407358.0000,-4057108446.8714,15.3114,15.3596
2013-03-01,21.32,83.7410,68.3469,47.6531,16.9428,53.4286,64.2857,35.7143,584571358.0000,-4171395611.7863,15.1873,15.1792
2013-04-01,21.16,69.9918,79.3648,57.4246,15.4659,30.5875,57.1429,85.7143,664066058.0000,-4046945527.2709,15.6143,15.6989
2013-07-01,21.25,62.4205,57.2158,49.0296,22.9103,-41.9522,64.2857,42.8571,1598851458.0000,-3843892260.4920,17.9955,17.9294
2013-08-01,21.09,70.6474,82.4645,49.5996,23.4661,56.7675,57.1429,21.4286,1523966558.0000,-3583413360.6112,17.0304,17.1598
2013-09-01,21.45,,,,,,,,,,,
2013-10-01,21.8,18.3325,20.1938,42.8577,26.2733,-127.5520,92.8571,42.8571,1415246058.0000,-3703203652.9756,17.5274,17.3438
2013-11-01,22.0,56.9824,72.6266,71.2174,28.4112,48.4461,0.0000,92.8571,1640665258.0000,-3639054639.3246,18.0277,18.0113
2013-01-14,21.999,93.0105,82.1763,73.2722,31.7911,130.2001,35.7143,100.0000,502111758.0000,-4139341313.1179,15.4136,15.4658
2013-01-15,21.88,84.8833,89.3494,72.0958,33.4237,92.8492,28.5714,92.8571,468121458.0000,-4153908584.5465,15.5368,15.5381
2013-01-16,22.11,82.6279,86.8406,70.4207,35.1282,94.1548,21.4286,100.0000,504885158.0000,-4136051930.2608,15.5918,15.5920
2013-01-17,22.68,76.8926,81.4679,73.9511,38.5556,159.5399,14.2857,100.0000,605905758.0000,-4115847810.2608,15.6438,15.6637
2013-01-18,21.25,56.1323,71.8843,49.9690,35.7476,-90.2268,7.1429,92.8571,462145358.0000,-4105328756.6022,15.6438,15.6225
2013-01-21,,,,,,,,,,,,
2013-01-22,21.17,29.5755,54.2001,48.1430,33.2204,-98.3317,0.0000,85.7143,411017958.0000,-4101395879.6792,15.6438,15.5783
2013-01-23,21.11,7.2250,30.9776,46.2645,30.9459,-100.7194,28.5714,78.5714,368585658.0000,-4110825279.6792,15.6416,15.5316
2013-01-24,20.95,3.9255,13.5753,43.8861,28.3869,-101.3275,100.0000,71.4286,310188858.0000,-4159878591.6792,15.6330,15.4803
2013-01-25,20.96,6.3885,5.8463,42.4319,25.8427,-84.4813,100.0000,64.2857,417821658.0000,-4176873244.3107,15.5918,15.4304
2013-01-28,21.05,18.8960,9.7367,41.6649,23.6507,-62.1909,92.8571,57.1429,523219958.0000,-4155793584.3107,15.5347,15.3856
2013-01-29,21.28,50.3291,25.2045,44.6305,22.6873,-34.7434,85.7143,50.0000,628923058.0000,-4064670222.2418,15.4704,15.3595
2013-01-30,21.37,73.7281,47.6511,51.4818,22.5226,-4.8166,78.5714,42.8571,663074358.0000,-4056132397.2418,15.4227,15.3644
2013-01-31,21.04,69.1024,64.3865,51.8131,21.1411,-37.7884,71.4286,35.7143,626540258.0000,-4087795283.9084,15.3786,15.3697
2013-01-02,21.355,54.1727,32.3674,61.8896,24.2899,141.1229,0.0000,100.0000,497496458.0000,-4180302335.0555,14.9930,14.9302
2013-04-02,21.16,50.5798,70.2233,52.9399,14.3197,16.8055,50.0000,78.5714,692232758.0000,-4045862192.6555,15.6347,15.7024
2013-05-02,21.1784,90.2950,87.4951,75.0177,49.2801,90.9292,7.1429,92.8571,1325474158.0000,-3578732633.5913,16.9947,16.9761
2013-06-02,20.99,,,,,,,,,,,
2013-07-02,20.81,46.5437,57.9312,41.6689,23.7594,-92.8655,57.1429,35.7143,1570561358.0000,-3851813488.4920,17.9070,17.8692
2013-08-02,21.0,56.5784,70.5183,43.8782,23.3126,18.8738,50.0000,14.2857,1560208658.0000,-3547171260.6112,17.0356,17.1470
2013-11-02,21.03,,,,,,,,,,,
2013-12-02,21.19,31.4904,22.6171,46.6134,19.5411,-61.2425,71.4286,57.1429,1638508358.0000,-3595383221.0066,18.2280,18.1083
2013-02-13,21.25,77.7128,59.9655,58.2080,15.1196,140.8870,7.1429,57.1429,673467958.0000,-4080266059.4201,15.3776,15.3817
2013-02-14,21.23,88.0303,76.2578,53.6595,14.7573,84.2730,0.0000,50.0000,638205758.0000,-4061032132.1474,15.3815,15.3911
2013-02-15,21.115,75.4386,80.3939,57.7367,13.8243,38.8854,57.1429,42.8571,604396658.0000,-4067575828.9216,15.4007,15.4120
2013-02-18,,,,,,,,,,,,
2013-02-19,21.085,55.0981,72.8557,55.0461,12.9846,21.8684,50.0000,35.7143,573335058.0000,-4088283562.2549,15.4083,15.4225
2013-02-20,20.73,28.9870,53.1746,50.3530,13.8513,-123.7246,42.8571,28.5714,527215258.0000,-4127485392.2549,15.4046,15.4191
2013-02-21,20.25,15.5540,33.2130,37.1920,17.0991,-222.9338,100.0000,21.4286,466460758.0000,-4163558376.6299,15.3750,15.3717
2013-02-22,20.42,14.2279,19.5896,27.0541,20.0861,-159.5551,100.0000,14.2857,500995558.0000,-4141420684.3222,15.3275,15.2753
2013-02-25,20.23,16.4651,15.4157,37.8943,21.3660,-107.0016,92.8571,7.1429,459469958.0000,-4182946284.3222,15.3034,15.2296
2013-02-26,20.58,28.7928,19.8286,35.9926,20.9569,-45.0405,85.7143,0.0000,526717058.0000,-4198229716.1404,15.2661,15.1816
2013-02-27,20.93,49.3365,31.5315,40.5507,19.2950,4.9342,78.5714,50.0000,573683658.0000,-4170758685.9517,15.2347,15.1570
2013-02-28,20.88,71.9632,50.0309,51.3902,17.5368,36.4807,71.4286,42.8571,538875658.0000,-4189501455.1825,15.2121,15.1780
2013-01-03,21.03,82.5397,54.9067,65.4855,25.8542,113.1645,85.7143,100.0000,456442358.0000,-4177887387.9967,15.0450,15.0276
2013-04-03,21.27,23.8424,48.1380,50.8796,14.4541,-64.4292,42.8571,71.4286,655611958.0000,-4076504086.5330,15.6486,15.6959
2013-05-03,21.51,83.8812,87.5041,81.6682,50.6164,130.0087,0.0000,100.0000,1355559958.0000,-3606589855.8135,17.1537,17.1361
2013-06-03,21.75,72.3212,68.1958,72.7951,35.1449,277.4899,64.2857,100.0000,1528105258.0000,-3648758279.7646,17.8134,17.8691
2013-07-03,21.89,29.9320,46.2987,39.3445,24.7978,-99.6347,50.0000,28.5714,1588728558.0000,-3844788837.8253,17.7751,17.7971
2013-08-03,21.58,,,,,,,,,,,
2013-11-03,21.69,,,,,,,,,,,
2013-12-03,21.64,32.3750,28.4429,38.9864,19.8112,-83.0756,100.0000,50.0000,1603441958.0000,-3598571075.5521,18.1589,18.0526
2013-03-13,21.655,50.2193,57.0241,58.1176,13.1301,37.5467,7.1429,78.5714,743640258.0000,-4045649495.9438,15.6471,15.6607
2013-03-14,21.65,48.4649,50.5306,62.0339,12.9367,46.9784,0.0000,71.4286,714803758.0000,-4050738290.0615,15.7078,15.7003
2013-03-15,21.375,38.7099,45.7980,57.7040,12.2024,-66.2447,0.0000,64.2857,661854158.0000,-4077828783.0847,15.7676,15.7155
2013-03-18,21.26,25.7979,37.6576,47.2699,12.0414,-162.4105,0.0000,57.1429,626699758.0000,-4096577796.4181,15.7735,15.6788
2013-03-19,21.14,14.7286,26.4121,47.8364,12.9419,-172.8531,0.0000,50.0000,584153758.0000,-4107518196.4181,15.7676,15.6514
2013-03-20,21.18,15.4401,18.6555,49.3480,13.7524,-108.8559,7.1429,42.8571,614072758.0000,-4120682556.4181,15.7516,15.6356
2013-03-21,21.04,17.7381,15.9689,41.3582,15.6198,-134.9312,0.0000,35.7143,581465558.0000,-4115248023.0847,15.6939,15.5828
2013-03-22,21.33,36.8732,23.3505,45.9000,15.5479,-47.7016,92.8571,28.5714,612268758.0000,-4086814300.0078,15.6354,15.5583
2013-03-25,21.15,46.1528,33.5880,52.8550,14.8450,-49.1120,85.7143,21.4286,579528058.0000,-4106073535.3019,15.6252,15.5701
2013-03-26,21.765,73.4612,52.1624,49.6073,14.8159,89.1161,78.5714,14.2857,619076558.0000,-4067285583.3789,15.5975,15.5651
2013-03-27,21.83,78.0046,65.8729,58.3885,15.8283,132.7962,71.4286,7.1429,664447458.0000,-4050210513.4864,15.6018,15.6062
2013-03-28,21.835,90.0982,80.5213,63.2075,16.7394,123.8551,64.2857,0.0000,697784158.0000,-4032748432.5340,15.6099,15.6703
2013-03-29,,,,,,,,,,,,
2013-01-04,21.43,87.8788,74.8637,64.4051,26.6597,81.5506,78.5714,92.8571,426299858.0000,-4188525917.4084,15.0660,15.1021
2013-02-04,21.455,46.1930,59.5127,51.9357,19.2713,58.2583,57.1429,21.4286,620061758.0000,-4092119646.8714,15.3070,15.3658
2013-03-04,21.05,86.8841,80.8628,58.0934,15.6798,105.6593,57.1429,28.5714,632117158.0000,-4129612939.0590,15.1821,15.2294
2013-04-04,21.135,16.9473,30.4565,40.7982,14.8515,-84.0077,35.7143,64.2857,684314458.0000,-4061528869.1417,15.6296,15.6375
2013-05-04,20.94,,,,,,,,,,,
2013-08-04,21.09,,,,,,,,,,,
2013-09-04,21.75,42.5470,28.4128,49.0429,21.1395,168.9184,14.2857,100.0000,1481507358.0000,-3654462132.2327,16.5968,16.5986
2013-10-04,22.26,27.0849,22.6319,37.3238,29.3729,-71.0385,92.8571,21.4286,1426112958.0000,-3682056897.2211,17.2579,17.1436
2013-11-04,21.825,36.3874,56.6816,62.9767,27.2466,6.4068,7.1429,85.7143,1614025458.0000,-3643317007.3246,18.0560,18.0285
2013-12-04,21.675,40.0427,34.6360,35.8341,19.2316,-52.8181,92.8571,42.8571,1646943458.0000,-3584070575.5521,18.0687,17.9865
2013-04-15,21.38,47.3043,65.9139,52.6704,21.0140,14.3330,57.1429,78.5714,678644658.0000,-3913504158.6447,15.6044,15.6740
2013-04-16,21.915,43.3001,53.4018,51.7576,21.7530,62.5298,50.0000,71.4286,743411658.0000,-3852546982.1742,15.6007,15.6753
2013-04-17,21.93,49.6549,46.7531,59.9777,23.1231,74.7779,42.8571,64.2857,822872858.0000,-3831636140.0689,15.6256,15.7189
2013-04-18,22.24,70.0169,54.3240,65.3133,25.1261,117.0685,35.7143,57.1429,899110158.0000,-3804190712.0689,15.6986,15.7891
2013-04-19,22.44,85.5916,68.4212,69.1767,27.0701,135.3215,28.5714,100.0000,948211158.0000,-3759181462.0689,15.7958,15.8758
2013-04-22,22.88,93.2502,82.9529,72.4332,30.0004,160.6280,21.4286,100.0000,1001028158.0000,-3717106902.7469,15.9119,15.9746
2013-04-23,23.375,97.0486,91.9635,78.4550,33.5000,182.7300,14.2857,100.0000,1063522258.0000,-3672639946.9776,16.0485,16.1218
2013-04-24,23.66,95.0617,95.1202,81.1937,37.0966,151.6965,7.1429,100.0000,1117804258.0000,-3644253946.9776,16.1624,16.2821
2013-04-25,23.38,86.5381,92.8828,83.9837,40.4322,109.2440,0.0000,100.0000,1008626258.0000,-3729611292.4322,16.3027,16.4624
2013-04-26,23.4,77.5609,86.3869,72.9359,42.1604,74.6161,0.0000,92.8571,1110003558.0000,-3705473840.0512,16.4177,16.5648
2013-04-29,23.76,75.9529,80.0173,74.3683,44.1841,86.1906,0.0000,85.7143,1212145158.0000,-3636587644.7024,16.5594,16.6658
2013-04-30,23.95,83.8543,79.1227,77.2500,46.2759,91.5649,21.4286,100.0000,1253614058.0000,-3606637883.5913,16.7237,16.7856
2013-01-05,23.99,,,,,,,,,,,
2013-02-05,24.11,60.8138,56.7499,54.2833,19.4649,136.1912,50.0000,14.2857,650138258.0000,-4095817942.4270,15.3131,15.3794
2013-03-05,23.96,91.2177,87.2810,62.1716,15.5446,154.5717,50.0000,100.0000,670913558.0000,-4112221449.4038,15.1938,15.2943
2013-06-05,23.91,62.5614,69.2742,67.0573,36.9921,61.7626,50.0000,92.8571,1543285558.0000,-3759967979.7646,17.9966,18.1305
2013-07-05,24.15,38.5020,38.3259,44.4113,24.6379,-5.0439,42.8571,21.4286,1606558958.0000,-3828719464.9858,17.7175,17.7717
2013-08-05,24.25,41.2667,56.1642,45.2733,22.9749,14.0858,42.8571,7.1429,1539339658.0000,-3549871954.7289,17.0471,17.1427
2013-09-05,24.36,64.7610,41.8409,59.2849,20.3914,133.4737,7.1429,92.8571,1458954558.0000,-3656341532.2327,16.6072,16.6506
2013-10-05,24.5,,,,,,,,,,,
2013-05-13,24.08,61.1111,77.0288,78.1138,52.3079,48.3906,0.0000,85.7143,1413410558.0000,-3600642026.6770,17.6964,17.6547
2013-05-14,23.84,40.0316,62.1976,65.8492,48.8458,-54.3722,14.2857,78.5714,1376716158.0000,-3626045842.0616,17.7392,17.6726
2013-05-15,24.2,27.6606,42.9344,59.8387,45.8698,-16.6088,7.1429,71.4286,1410285058.0000,-3592476942.0616,17.7607,17.6617
2013-05-16,23.94,27.2707,31.6543,63.1799,44.0964,-27.9003,0.0000,64.2857,1380472158.0000,-3621021208.0190,17.8013,17.6756
2013-05-17,24.04,36.9456,30.6256,64.3432,42.2658,-48.8255,0.0000,57.1429,1416749558.0000,-3625555883.0190,17.7939,17.6950
2013-05-20,24.08,35.3531,33.1898,62.8718,40.7661,-26.3168,0.0000,50.0000,1448073958.0000,-3636832667.0190,17.7873,17.7056
2013-05-21,24.15,47.5446,39.9478,63.3375,39.4164,-13.7556,7.1429,42.8571,1485991858.0000,-3629249087.0190,17.7969,17.7169
2013-05-22,24.07,44.3328,42.4102,64.0884,39.5598,13.5566,0.0000,35.7143,1436305458.0000,-3657039785.3241,17.8035,17.7301
2013-05-23,24.05,38.3487,43.4087,53.8726,38.7171,-82.7586,50.0000,28.5714,1398172558.0000,-3637973335.3241,17.7802,17.7075
2013-05-24,23.923,31.1747,37.9521,55.1437,35.7796,-172.9123,100.0000,21.4286,1367310858.0000,-3622810847.9328,17.7434,17.6943
